NETWORK,PI,YEAR,MONTH,DAY,SITE,TRANSECT,SP_CODE,BLADE_LENGTH_CM,WIDTH_CM,STIPE_LENGTH_CM,WET_WEIGHT,DRY_WEIGHT,GROUP,DIVISION.FAMILY,COMMON.DIVISION.NAME,SIZE,COMMON.NAME,KINGDOM,PHYLUM,CLASS,ORDER,FAMILY,GENUS,SPECIES
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Broad Cove,SL,16.5,16.5,12.5,3.830535086,0.544469584,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Broad Cove,SL,87,18.5,7.5,31.44022861,3.087594735,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Broad Cove,SL,50.5,16.5,4,11.79029793,1.375553312,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Broad Cove,SL,89.5,22,4.5,31.14440566,3.06362625,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Broad Cove,SL,33,11,2.5,5.492538851,0.732818485,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Broad Cove,SL,89,28.5,5.5,31.44022861,3.087594735,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Broad Cove,SL,96,17,2,33.54525359,3.257032335,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Broad Cove,SL,28,8,3.5,4.438698222,0.61479336,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Broadway and 42nd,SL,39,15,13.5,11.03037027,1.302041965,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Broadway and 42nd,SL,118.5,11,9.5,53.99013064,4.821724701,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Broadway and 42nd,SL,47.5,17,9,12.57235242,1.450341035,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Broadway and 42nd,SL,127,13.5,5.5,57.41890519,5.072780727,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Broadway and 42nd,SL,100,17.5,11.5,42.21920256,3.936930474,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Broadway and 42nd,SL,101,18.5,8.5,40.87917973,3.833630981,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Broadway and 42nd,SL,70.5,22.5,7,22.0801412,2.307252717,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Broadway and 42nd,SL,40,11,12.5,11.03037027,1.302041965,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Broadway and 42nd,SL,62.5,13.5,9.5,19.36567865,2.070772564,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Broadway and 42nd,SL,46,13,2,9.402386453,1.141443299,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Broadway and 42nd,SL,21,9,3.5,2.836352311,0.425006863,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Broadway and 42nd,SL,30.5,8.5,2.5,4.822342511,0.658275881,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,SL,84,15,10,31.14440566,3.06362625,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,SL,70,11.5,4,20.33467038,2.155819328,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,SL,100.5,13,4,37.61243429,3.57925628,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,SL,38,7.5,3,7.099815207,0.905504161,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,SL,81,23,5,26.5792335,2.688370925,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,SL,101,20.5,7,39.88663001,3.756734142,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,SL,58,10,7,16.13904431,1.78188916,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,SL,58.5,9.5,1.5,13.99367362,1.58421876,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,SL,45.5,17.5,7,11.03037027,1.302041965,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,SL,85,24.5,3,27.69072548,2.780711996,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,SL,58,19,6,15.69925075,1.741764148,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,AGCL,18,6,1,4.192439082,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,AGCL,18,13,1.25,4.300601697,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,AGCL,26,17,2,8.925234466,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,AGCL,27.5,9.5,1,9.238430334,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,AGCL,29,13,1,10.2095352,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,AGCL,35,17,3.5,16.6003128,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,AGCL,37,13,1,16.18280535,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,AGCL,31,12,2,12.29316631,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,AGCL,11,10,2,2.001324492,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,AGCL,17,13,0.5,3.571670902,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,SADE,112,16.5,21,NA,NA,Algae,Phaeophyta,Brown Algae,NA,NA,Chromista,Ochrophyta,Phaeophyceae,Tilopteridales,Phyllariaceae,Saccorhiza,Saccorhiza dermatodea
KEEN ONE,Byrnes,2016,8,9,NE Appledore,Devil's Dance Floor,LADI,73,35,8,45.46361734,NA,Algae,Phaeophyta,Brown Algae,NA,Fingered Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Laminaria,Laminaria digitata
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Norwegian Cove,SL,121,21,11,57.03335999,5.044685194,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Norwegian Cove,SL,91,16.5,4,31.73727807,3.111622772,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Norwegian Cove,SL,65,18,6,18.88898361,2.028660996,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Norwegian Cove,SL,91,20,4.5,32.03555266,3.135710194,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Norwegian Cove,SL,92,26,5.5,33.24087427,3.232650443,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Norwegian Cove,SL,36,10.5,3.5,6.643581037,0.857259089,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Norwegian Cove,SL,35.5,13,4,6.643581037,0.857259089,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Norwegian Cove,SL,51,20.5,5,12.37477401,1.43152579,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Norwegian Cove,SL,44.5,15.5,2,8.885203407,1.089430056,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,8,NE Appledore,Norwegian Cove,SL,27,11.5,6,4.822342511,0.658275881,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Magic 8 Ball,SL,62,43,4.5,16.80871,1.842620769,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Magic 8 Ball,SL,123.5,26,15,62.13405659,5.413780982,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Magic 8 Ball,SL,44.5,29,7.3,10.76965632,1.27661923,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Magic 8 Ball,SL,100.5,11,4.7,38.06258333,3.614532107,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Magic 8 Ball,SL,179,32,8,106.0932993,8.414848183,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Magic 8 Ball,SL,148,32.5,14,82.15272402,6.815355612,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Magic 8 Ball,SL,111,31,37,69.93145902,5.967953422,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Magic 8 Ball,SL,130,22,10,63.33829552,5.500131202,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Magic 8 Ball,SL,189,33,23.5,133.2354624,10.15316022,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Magic 8 Ball,SL,136,23.5,29,84.88336758,7.001561035,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Magic 8 Ball,AGCL,34,21,2,14.56459951,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Magic 8 Ball,AGCL,29,14,2,10.88315691,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,AGCL,45,27,2,24.48710142,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,AGCL,44,23.5,1.5,22.98732847,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,AGCL,34,22.5,3,15.36333051,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,AGCL,46,36.5,3.5,27.08913794,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,AGCL,36,20,5,18.76541257,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,AGCL,59,29,4,43.33935949,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,AGCL,11,27,3,2.312238267,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,AGCL,46,31,6,29.81889937,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,AGCL,42,20,2.5,22.01313066,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,SL,110,34.5,9.5,47.76786377,4.358774664,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,SL,108.5,35,8,45.6519162,4.198979452,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,SL,81.5,36,8.5,28.82214935,2.874042668,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,SL,107.5,29,8,44.95596333,4.146139401,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,SL,60,20,7.5,17.26177834,1.883467832,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,SL,186.5,30,10,115.8879512,9.05024962,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,SL,218,36.5,10,151.0449152,11.25945204,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,SL,43.5,14,7.5,10.4750539,1.247761421,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,SL,69,33,7,21.32436138,2.241951081,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,9,NW Appledore,Sandpiper Beach,SL,48,19,5.5,11.40755712,1.338636525,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,12,NW Appledore,Larus Ledge,SL,114,27.5,13,53.24078413,4.766489395,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,12,NW Appledore,Larus Ledge,SL,146,23.5,12,78.57296492,6.569589382,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,12,NW Appledore,Larus Ledge,SL,173,22.5,5,97.16607426,7.826686681,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,12,NW Appledore,Larus Ledge,SL,74,20,7,23.88836994,2.461928624,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,12,NW Appledore,Larus Ledge,SL,148,19.5,25,92.35584117,7.50586399,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,12,NW Appledore,Larus Ledge,SL,186,23,6.5,111.717647,8.780913784,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,12,NW Appledore,Larus Ledge,SL,176,27,22,117.4690838,9.151918195,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,12,NW Appledore,Larus Ledge,SL,216,35,30.5,173.5737196,12.62670476,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,12,NW Appledore,Larus Ledge,SL,114.5,34,12.5,53.24078413,4.766489395,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,12,NW Appledore,Larus Ledge,SL,34,24,10.5,8.21568448,1.021296447,Algae,Phaeophyta,Brown Algae,NA,Sugar Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Laminariaceae,Saccharina,Saccharina latissima
KEEN ONE,Byrnes,2016,8,12,NW Appledore,Larus Ledge,AGCL,52,19.5,3.5,33.85453094,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,12,NW Appledore,Larus Ledge,AGCL,39.5,37.5,3,20.12640293,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
KEEN ONE,Byrnes,2016,8,12,NW Appledore,Larus Ledge,AGCL,28,16,2.5,10.5437272,NA,Algae,Phaeophyta,Brown Algae,NA,Shotgun Kelp,Chromista,Ochrophyta,Phaeophyceae,Laminariales,Costariaceae,Agarum,Agarum clathratum
